nu,periodo,estabilidad
3.766,9,I
3.766,9,I
3.766,10,I
3.766,10,I
3.766,10,I
3.766,11,I
3.766,11,I
3.766,11,I
3.767,2,I
3.767,2,I
3.767,4,I
3.767,4,I
3.767,4,I
3.767,5,I
3.767,5,I
3.767,5,I
3.767,5,I
3.767,6,I
3.767,6,I
3.767,6,I
3.767,6,I
3.767,7,I
3.767,7,I
3.767,7,I
3.767,7,I
3.767,8,I
3.767,8,I
3.767,8,I
3.767,8,I
3.767,9,I
3.767,9,I
3.767,9,I
3.767,9,I
3.767,10,I
3.767,10,I
3.767,10,I
3.767,11,I
3.767,11,I
3.767,11,I
3.767,11,I
3.768,2,I
3.768,2,I
3.768,4,I
3.768,4,I
3.768,4,I
3.768,4,I
3.768,5,I
3.768,6,I
3.768,6,I
3.768,6,I
3.768,7,I
3.768,7,I
3.768,7,I
3.768,7,I
3.768,8,I
3.768,8,I
3.768,8,I
3.768,9,I
3.768,9,I
3.768,9,I
3.768,9,I
3.768,10,I
3.768,10,I
3.768,10,I
3.768,11,I
3.768,11,I
3.768,11,I
3.769,2,I
3.769,2,I
3.769,4,I
3.769,4,I
3.769,4,I
3.769,5,I
3.769,5,I
3.769,5,I
3.769,5,I
3.769,6,I
3.769,6,I
3.769,6,I
3.769,7,I
3.769,7,I
3.769,7,I
3.769,7,I
3.769,8,I
3.769,8,I
3.769,9,I
3.769,9,I
3.769,9,I
3.769,9,I
3.769,10,I
3.769,10,I
3.769,11,I
3.769,11,I
3.769,11,I
3.77,2,I
3.77,4,I
3.77,5,I
3.77,5,I
3.77,5,I
3.77,6,I
3.77,6,I
3.77,6,I
3.77,6,I
3.77,7,I
3.77,7,I
3.77,7,I
3.77,8,I
3.77,8,I
3.77,9,I
3.77,9,I
3.77,9,I
3.77,9,I
3.77,10,I
3.77,10,I
3.77,11,I
3.77,11,I
3.77,11,I
3.771,2,I
3.771,2,I
3.771,2,I
3.771,4,I
3.771,4,I
3.771,5,I
3.771,5,I
3.771,5,I
3.771,5,I
3.771,6,I
3.771,6,I
3.771,6,I
3.771,7,I
3.771,7,I
3.771,7,I
3.771,7,I
3.771,9,I
3.771,9,I
3.771,9,I
3.771,9,I
3.771,10,I
3.771,10,I
3.771,10,I
3.771,11,I
3.771,11,I
3.771,11,I
3.772,2,I
3.772,2,I
3.772,4,I
3.772,4,I
3.772,5,I
3.772,5,I
3.772,5,I
3.772,5,I
3.772,6,I
3.772,6,I
3.772,7,I
3.772,7,I
3.772,7,I
3.772,8,I
3.772,8,I
3.772,8,I
3.772,9,I
3.772,9,I
3.772,9,I
3.772,10,I
3.772,10,I
3.772,10,I
3.772,10,I
3.772,11,I
3.772,11,I
3.772,11,I
3.772,11,I
3.773,2,I
3.773,2,I
3.773,4,I
3.773,4,I
3.773,5,I
3.773,5,I
3.773,5,I
3.773,5,I
3.773,6,I
3.773,7,I
3.773,7,I
3.773,7,I
3.773,8,I
3.773,8,I
3.773,8,I
3.773,9,I
3.773,9,I
3.773,9,I
3.773,9,I
3.773,10,I
3.773,10,I
3.773,10,I
3.773,10,I
3.773,11,I
3.773,11,I
3.773,11,I
3.773,11,I
3.774,2,I
3.774,2,I
3.774,2,I
3.774,2,I
3.774,4,I
3.774,4,I
3.774,4,I
3.774,5,I
3.774,5,I
3.774,5,I
3.774,6,I
3.774,6,I
3.774,6,I
3.774,7,I
3.774,7,I
3.774,7,I
3.774,7,I
3.774,8,I
3.774,8,I
3.774,8,I
3.774,9,I
3.774,9,I
3.774,9,I
3.774,9,I
3.774,10,I
3.774,10,I
3.774,10,I
3.774,11,I
3.774,11,I
3.774,11,I
3.774,11,I
3.775,2,I
3.775,2,I
3.775,4,I
3.775,4,I
3.775,5,I
3.775,5,I
3.775,5,I
3.775,5,I
3.775,6,I
3.775,6,I
3.775,6,I
3.775,7,I
3.775,7,I
3.775,7,I
3.775,7,I
3.775,8,I
3.775,8,I
3.775,8,I
3.775,8,I
3.775,9,I
3.775,9,I
3.775,9,I
3.775,10,I
3.775,10,I
3.775,10,I
3.775,10,I
3.775,11,I
3.775,11,I
3.775,11,I
3.775,11,I
3.776,2,I
3.776,4,I
3.776,4,I
3.776,5,I
3.776,5,I
3.776,5,I
3.776,5,I
3.776,6,I
3.776,6,I
3.776,6,I
3.776,6,I
3.776,7,I
3.776,7,I
3.776,7,I
3.776,7,I
3.776,8,I
3.776,8,I
3.776,8,I
3.776,8,I
3.776,9,I
3.776,10,I
3.776,10,I
3.776,11,I
3.776,11,I
3.776,11,I
3.777,2,I
3.777,4,I
3.777,5,I
3.777,5,I
3.777,5,I
3.777,5,I
3.777,6,I
3.777,6,I
3.777,7,I
3.777,7,I
3.777,7,I
3.777,7,I
3.777,8,I
3.777,8,I
3.777,8,I
3.777,9,I
3.777,9,I
3.777,9,I
3.777,10,I
3.777,10,I
3.777,11,I
3.777,11,I
3.777,11,I
3.777,11,I
3.778,2,I
3.778,4,I
3.778,4,I
3.778,5,I
3.778,5,I
3.778,5,I
3.778,6,I
3.778,6,I
3.778,6,I
3.778,7,I
3.778,7,I
3.778,7,I
3.778,7,I
3.778,8,I
3.778,8,I
3.778,8,I
3.778,8,I
3.778,9,I
3.778,9,I
3.778,9,I
3.778,10,I
3.778,10,I
3.778,10,I
3.778,11,I
3.778,11,I
3.778,11,I
3.778,11,I
3.779,2,I
3.779,2,I
3.779,2,I
3.779,4,I
3.779,4,I
3.779,4,I
3.779,4,I
3.779,5,I
3.779,5,I
3.779,5,I
3.779,5,I
3.779,6,I
3.779,6,I
3.779,6,I
3.779,7,I
3.779,7,I
3.779,7,I
3.779,8,I
3.779,8,I
3.779,8,I
3.779,9,I
3.779,9,I
3.779,9,I
3.779,10,I
3.779,10,I
3.779,10,I
3.779,11,I
3.779,11,I
3.779,11,I
3.779,11,I
3.78,2,I
3.78,2,I
3.78,2,I
3.78,4,I
3.78,5,I
3.78,5,I
3.78,5,I
3.78,6,I
3.78,6,I
3.78,6,I
3.78,7,I
3.78,7,I
3.78,7,I
3.78,8,I
3.78,8,I
3.78,8,I
3.78,9,I
3.78,9,I
3.78,9,I
3.78,9,I
3.78,10,I
3.78,10,I
3.78,10,I
3.78,10,I
3.78,11,I
3.78,11,I
3.78,11,I
3.781,2,I
3.781,4,I
3.781,4,I
3.781,5,I
3.781,5,I
3.781,5,I
3.781,6,I
3.781,6,I
3.781,6,I
3.781,6,I
3.781,7,I
3.781,7,I
3.781,7,I
3.781,7,I
3.781,8,I
3.781,8,I
3.781,8,I
3.781,8,I
3.781,9,I
3.781,9,I
3.781,9,I
3.781,9,I
3.781,10,I
3.781,10,I
3.781,10,I
3.781,11,I
3.781,11,I
3.781,11,I
3.782,2,I
3.782,4,I
3.782,4,I
3.782,4,I
3.782,4,I
3.782,5,I
3.782,5,I
3.782,5,I
3.782,6,I
3.782,6,I
3.782,6,I
3.782,6,I
3.782,7,I
3.782,7,I
3.782,7,I
3.782,7,I
3.782,8,I
3.782,8,I
3.782,9,I
3.782,9,I
3.782,9,I
3.782,9,I
3.782,10,I
3.782,10,I
3.782,10,I
3.782,11,I
3.782,11,I
3.782,11,I
3.782,11,I
3.783,2,I
3.783,2,I
3.783,4,I
3.783,4,I
3.783,5,I
3.783,5,I
3.783,5,I
3.783,6,I
3.783,6,I
3.783,7,I
3.783,7,I
3.783,7,I
3.783,7,I
3.783,8,I
3.783,8,I
3.783,8,I
3.783,9,I
3.783,9,I
3.783,9,I
3.783,9,I
3.783,10,I
3.783,10,I
3.783,10,I
3.783,10,I
3.783,11,I
3.783,11,I
3.783,11,I
3.784,2,I
3.784,2,I
3.784,2,I
3.784,4,I
3.784,4,I
3.784,4,I
3.784,4,I
3.784,5,I
3.784,5,I
3.784,5,I
3.784,6,I
3.784,6,I
3.784,7,I
3.784,7,I
3.784,7,I
3.784,7,I
3.784,8,I
3.784,8,I
3.784,9,I
3.784,9,I
3.784,9,I
3.784,9,I
3.784,10,I
3.784,10,I
3.784,11,I
3.784,11,I
3.785,2,I
3.785,2,I
3.785,2,I
3.785,4,I
3.785,4,I
3.785,4,I
3.785,5,I
3.785,5,I
3.785,5,I
3.785,6,I
3.785,6,I
3.785,6,I
3.785,7,I
3.785,7,I
3.785,7,I
3.785,7,I
3.785,8,I
3.785,8,I
3.785,9,I
3.785,9,I
3.785,9,I
3.785,10,I
3.785,10,I
3.785,11,I
3.785,11,I
3.785,11,I
3.785,11,I
3.786,2,I
3.786,2,I
3.786,4,I
3.786,5,I
3.786,5,I
3.786,6,I
3.786,6,I
3.786,6,I
3.786,7,I
3.786,7,I
3.786,7,I
3.786,7,I
3.786,8,I
3.786,8,I
3.786,9,I
3.786,9,I
3.786,9,I
3.786,10,I
3.786,10,I
3.786,10,I
3.786,10,I
3.786,11,I
3.786,11,I
3.786,11,I
3.787,2,I
3.787,4,I
3.787,4,I
3.787,4,I
3.787,5,I
3.787,5,I
3.787,5,I
3.787,5,I
3.787,6,I
3.787,6,I
3.787,6,I
3.787,6,I
3.787,7,I
3.787,7,I
3.787,7,I
3.787,7,I
3.787,8,I
3.787,8,I
3.787,8,I
3.787,9,I
3.787,9,I
3.787,9,I
3.787,9,I
3.787,10,I
3.787,10,I
3.787,10,I
3.787,10,I
3.787,11,I
3.787,11,I
3.787,11,I
3.787,11,I
3.788,2,I
3.788,2,I
3.788,4,I
3.788,5,I
3.788,5,I
3.788,5,I
3.788,6,I
3.788,6,I
3.788,6,I
3.788,7,I
3.788,7,I
3.788,7,I
3.788,8,I
3.788,8,I
3.788,9,I
3.788,9,I
3.788,9,I
3.788,9,I
3.788,10,I
3.788,10,I
3.788,10,I
3.788,11,I
3.788,11,I
3.788,11,I
3.788,11,I
3.789,2,I
3.789,2,I
3.789,4,I
3.789,4,I
3.789,4,I
3.789,5,I
3.789,5,I
3.789,5,I
3.789,5,I
3.789,6,I
3.789,7,I
3.789,7,I
3.789,7,I
3.789,7,I
3.789,8,I
3.789,8,I
3.789,8,I
3.789,8,I
3.789,9,I
3.789,9,I
3.789,9,I
3.789,9,I
3.789,10,I
3.789,10,I
3.789,10,I
3.789,11,I
3.789,11,I
3.789,11,I
3.79,4,I
3.79,4,I
3.79,5,I
3.79,5,I
3.79,5,I
3.79,5,I
3.79,6,I
3.79,6,I
3.79,6,I
3.79,6,I
3.79,7,I
3.79,7,I
3.79,7,I
3.79,8,I
3.79,9,I
3.79,9,I
3.79,9,I
3.79,9,I
3.79,10,I
3.79,10,I
3.79,10,I
3.79,11,I
3.79,11,I
3.79,11,I
3.79,11,I
3.791,2,I
3.791,2,I
3.791,4,I
3.791,5,I
3.791,5,I
3.791,5,I
3.791,6,I
3.791,6,I
3.791,6,I
3.791,7,I
3.791,7,I
3.791,7,I
3.791,7,I
3.791,8,I
3.791,8,I
3.791,8,I
3.791,9,I
3.791,9,I
3.791,9,I
3.791,9,I
3.791,10,I
3.791,10,I
3.791,10,I
3.791,11,I
3.791,11,I
3.791,11,I
3.791,11,I
3.792,2,I
3.792,4,I
3.792,4,I
3.792,4,I
3.792,5,I
3.792,5,I
3.792,5,I
3.792,5,I
3.792,6,I
3.792,6,I
3.792,6,I
3.792,6,I
3.792,7,I
3.792,7,I
3.792,7,I
3.792,7,I
3.792,8,I
3.792,8,I
3.792,8,I
3.792,9,I
3.792,9,I
3.792,9,I
3.792,10,I
3.792,10,I
3.792,10,I
3.792,10,I
3.792,11,I
3.792,11,I
3.792,11,I
3.792,11,I
3.793,2,I
3.793,2,I
3.793,2,I
3.793,4,I
3.793,4,I
3.793,5,I
3.793,5,I
3.793,5,I
3.793,5,I
3.793,6,I
3.793,6,I
3.793,6,I
3.793,7,I
3.793,7,I
3.793,7,I
3.793,7,I
3.793,8,I
3.793,8,I
3.793,8,I
3.793,8,I
3.793,9,I
3.793,9,I
3.793,9,I
3.793,9,I
3.793,10,I
3.793,10,I
3.793,10,I
3.793,11,I
3.793,11,I
3.793,11,I
3.793,11,I
3.794,2,I
3.794,2,I
3.794,4,I
3.794,4,I
3.794,5,I
3.794,5,I
3.794,5,I
3.794,6,I
3.794,6,I
3.794,6,I
3.794,7,I
3.794,7,I
3.794,7,I
3.794,7,I
3.794,8,I
3.794,8,I
3.794,8,I
3.794,8,I
3.794,9,I
3.794,9,I
3.794,9,I
3.794,9,I
3.794,10,I
3.794,10,I
3.794,10,I
3.794,10,I
3.794,11,I
3.794,11,I
3.794,11,I
3.795,2,I
3.795,2,I
3.795,4,I
3.795,5,I
3.795,5,I
3.795,5,I
3.795,5,I
3.795,6,I
3.795,6,I
3.795,7,I
3.795,7,I
3.795,7,I
3.795,8,I
3.795,8,I
3.795,8,I
3.795,8,I
3.795,9,I
3.795,9,I
3.795,9,I
3.795,9,I
3.795,10,I
3.795,10,I
3.795,10,I
3.795,10,I
3.795,11,I
3.795,11,I
3.795,11,I
3.795,11,I
3.796,2,I
3.796,2,I
3.796,4,I
3.796,5,I
3.796,5,I
3.796,5,I
3.796,6,I
3.796,6,I
3.796,6,I
3.796,6,I
3.796,7,I
3.796,7,I
3.796,7,I
3.796,7,I
3.796,8,I
3.796,8,I
3.796,8,I
3.796,9,I
3.796,9,I
3.796,9,I
3.796,9,I
3.796,10,I
3.796,10,I
3.796,10,I
3.796,11,I
3.796,11,I
3.796,11,I
3.797,2,I
3.797,4,I
3.797,4,I
3.797,4,I
3.797,5,I
3.797,5,I
3.797,5,I
3.797,5,I
3.797,6,I
3.797,6,I
3.797,6,I
3.797,6,I
3.797,7,I
3.797,7,I
3.797,7,I
3.797,7,I
3.797,8,I
3.797,8,I
3.797,8,I
3.797,8,I
3.797,9,I
3.797,9,I
3.797,9,I
3.797,9,I
3.797,10,I
3.797,10,I
3.797,10,I
3.797,11,I
3.797,11,I
3.797,11,I
3.798,2,I
3.798,2,I
3.798,4,I
3.798,5,I
3.798,5,I
3.798,5,I
3.798,6,I
3.798,6,I
3.798,7,I
3.798,7,I
3.798,7,I
3.798,7,I
3.798,8,I
3.798,8,I
3.798,8,I
3.798,8,I
3.798,9,I
3.798,9,I
3.798,9,I
3.798,10,I
3.798,10,I
3.798,10,I
3.798,10,I
3.798,11,I
3.798,11,I
3.798,11,I
3.798,11,I
3.799,2,I
3.799,2,I
3.799,4,I
3.799,4,I
3.799,5,I
3.799,6,I
3.799,6,I
3.799,6,I
3.799,7,I
3.799,7,I
3.799,8,I
3.799,8,I
3.799,8,I
3.799,9,I
3.799,9,I
3.799,9,I
3.799,9,I
3.799,10,I
3.799,10,I
3.799,10,I
3.799,11,I
3.799,11,I
3.799,11,I
3.8,2,I
3.8,2,I
3.8,2,I
3.8,4,I
3.8,4,I
3.8,4,I
3.8,4,I
3.8,5,I
3.8,5,I
3.8,5,I
3.8,5,I
3.8,6,I
3.8,6,I
3.8,6,I
3.8,6,I
3.8,7,I
3.8,7,I
3.8,7,I
3.8,8,I
3.8,8,I
3.8,8,I
3.8,9,I
3.8,9,I
3.8,9,I
3.8,10,I
3.8,10,I
3.8,10,I
3.8,11,I
3.8,11,I
3.801,2,I
3.801,2,I
3.801,5,I
3.801,5,I
3.801,5,I
3.801,6,I
3.801,6,I
3.801,6,I
3.801,7,I
3.801,7,I
3.801,7,I
3.801,7,I
3.801,8,I
3.801,8,I
3.801,8,I
3.801,9,I
3.801,9,I
3.801,9,I
3.801,9,I
3.801,10,I
3.801,10,I
3.801,11,I
3.801,11,I
3.801,11,I
3.801,11,I
3.802,2,I
3.802,2,I
3.802,4,I
3.802,4,I
3.802,5,I
3.802,5,I
3.802,5,I
3.802,5,I
3.802,6,I
3.802,6,I
3.802,7,I
3.802,7,I
3.802,7,I
3.802,7,I
3.802,8,I
3.802,8,I
3.802,8,I
3.802,8,I
3.802,9,I
3.802,9,I
3.802,9,I
3.802,9,I
3.802,10,I
3.802,10,I
3.802,10,I
3.802,10,I
3.802,11,I
3.802,11,I
3.802,11,I
3.802,11,I
3.803,2,I
3.803,2,I
3.803,2,I
3.803,4,I
3.803,4,I
3.803,4,I
3.803,5,I
3.803,5,I
3.803,5,I
3.803,6,I
3.803,6,I
3.803,6,I
3.803,7,I
3.803,7,I
3.803,7,I
3.803,8,I
3.803,8,I
3.803,8,I
3.803,9,I
3.803,9,I
3.803,9,I
3.803,9,I
3.803,10,I
3.803,10,I
3.803,10,I
3.803,10,I
3.803,11,I
3.803,11,I
3.803,11,I
3.804,2,I
3.804,2,I
3.804,2,I
3.804,4,I
3.804,4,I
3.804,5,I
3.804,5,I
3.804,5,I
3.804,5,I
3.804,6,I
3.804,6,I
3.804,6,I
3.804,7,I
3.804,7,I
3.804,7,I
3.804,8,I
3.804,8,I
3.804,8,I
3.804,8,I
3.804,9,I
3.804,9,I
3.804,9,I
3.804,9,I
3.804,10,I
3.804,10,I
3.804,11,I
3.804,11,I
3.804,11,I
3.805,2,I
3.805,2,I
3.805,2,I
3.805,4,I
3.805,4,I
3.805,5,I
3.805,5,I
3.805,5,I
3.805,5,I
3.805,6,I
3.805,6,I
3.805,6,I
3.805,7,I
3.805,7,I
3.805,7,I
3.805,8,I
3.805,8,I
3.805,8,I
3.805,8,I
3.805,9,I
3.805,9,I
3.805,9,I
3.805,9,I
3.805,10,I
3.805,10,I
3.805,11,I
3.805,11,I
3.805,11,I
3.806,2,I
3.806,4,I
3.806,4,I
3.806,4,I
3.806,5,I
3.806,5,I
3.806,5,I
3.806,6,I
3.806,6,I
3.806,7,I
3.806,7,I
3.806,7,I
3.806,8,I
3.806,8,I
3.806,9,I
3.806,9,I
3.806,9,I
3.806,9,I
3.806,10,I
3.806,10,I
3.806,10,I
3.806,10,I
3.806,11,I
3.807,2,I
3.807,2,I
3.807,4,I
3.807,4,I
3.807,4,I
3.807,4,I
3.807,5,I
3.807,5,I
3.807,5,I
3.807,6,I
3.807,6,I
3.807,6,I
3.807,6,I
3.807,7,I
3.807,7,I
3.807,7,I
3.807,7,I
3.807,8,I
3.807,8,I
3.807,8,I
3.807,9,I
3.807,9,I
3.807,9,I
3.807,9,I
3.807,10,I
3.807,10,I
3.807,11,I
3.807,11,I
3.807,11,I
3.808,2,I
3.808,2,I
3.808,2,I
3.808,4,I
3.808,5,I
3.808,5,I
3.808,5,I
3.808,6,I
3.808,6,I
3.808,7,I
3.808,7,I
3.808,7,I
3.808,7,I
3.808,8,I
3.808,8,I
3.808,8,I
3.808,9,I
3.808,9,I
3.808,9,I
3.808,9,I
3.808,10,I
3.808,10,I
3.808,10,I
3.808,10,I
3.808,11,I
3.808,11,I
3.808,11,I
3.808,11,I
3.809,2,I
3.809,2,I
3.809,4,I
3.809,4,I
3.809,5,I
3.809,5,I
3.809,5,I
3.809,5,I
3.809,6,I
3.809,6,I
3.809,7,I
3.809,7,I
3.809,7,I
3.809,8,I
3.809,8,I
3.809,8,I
3.809,9,I
3.809,9,I
3.809,9,I
3.809,9,I
3.809,10,I
3.809,10,I
3.809,10,I
3.809,10,I
3.809,11,I
3.809,11,I
3.809,11,I
3.809,11,I
3.81,2,I
3.81,2,I
3.81,4,I
3.81,4,I
3.81,4,I
3.81,5,I
3.81,5,I
3.81,5,I
3.81,6,I
3.81,6,I
3.81,7,I
3.81,7,I
3.81,7,I
3.81,7,I
3.81,8,I
3.81,8,I
3.81,8,I
3.81,8,I
3.81,9,I
3.81,9,I
3.81,9,I
3.81,9,I
3.81,10,I
3.81,10,I
3.81,10,I
3.81,10,I
3.81,11,I
3.81,11,I
3.81,11,I
3.811,2,I
3.811,2,I
3.811,4,I
3.811,4,I
3.811,5,I
3.811,5,I
3.811,5,I
3.811,5,I
3.811,6,I
3.811,6,I
3.811,6,I
3.811,6,I
3.811,7,I
3.811,7,I
3.811,7,I
3.811,7,I
3.811,8,I
3.811,8,I
3.811,8,I
3.811,8,I
3.811,9,I
3.811,9,I
3.811,9,I
3.811,9,I
3.811,10,I
3.811,10,I
3.811,10,I
3.811,10,I
3.811,11,I
3.811,11,I
3.811,11,I
3.812,2,I
3.812,2,I
3.812,2,I
3.812,4,I
3.812,4,I
3.812,5,I
3.812,5,I
3.812,5,I
3.812,6,I
3.812,7,I
3.812,7,I
3.812,7,I
3.812,7,I
3.812,8,I
3.812,8,I
3.812,8,I
3.812,9,I
3.812,9,I
3.812,9,I
3.812,9,I
3.812,10,I
3.812,10,I
3.812,10,I
3.812,11,I
3.812,11,I
3.812,11,I
3.812,11,I
3.813,2,I
3.813,2,I
3.813,2,I
3.813,4,I
3.813,4,I
3.813,4,I
3.813,4,I
3.813,5,I
3.813,5,I
3.813,5,I
3.813,5,I
3.813,6,I
3.813,6,I
3.813,7,I
3.813,7,I
3.813,7,I
3.813,7,I
3.813,8,I
3.813,8,I
3.813,8,I
3.813,8,I
3.813,9,I
3.813,9,I
3.813,10,I
3.813,10,I
3.813,10,I
3.813,11,I
3.813,11,I
3.813,11,I
3.813,11,I
3.814,2,I
3.814,4,I
3.814,4,I
3.814,5,I
3.814,5,I
3.814,5,I
3.814,6,I
3.814,6,I
3.814,6,I
3.814,7,I
3.814,7,I
3.814,7,I
3.814,7,I
3.814,8,I
3.814,8,I
3.814,8,I
3.814,8,I
3.814,9,I
3.814,9,I
3.814,9,I
3.814,10,I
3.814,10,I
3.814,10,I
3.814,11,I
3.814,11,I
3.815,2,I
3.815,5,I
3.815,5,I
3.815,5,I
3.815,5,I
3.815,6,I
3.815,6,I
3.815,6,I
3.815,7,I
3.815,7,I
3.815,7,I
3.815,7,I
3.815,8,I
3.815,8,I
3.815,8,I
3.815,8,I
3.815,9,I
3.815,9,I
3.815,9,I
3.815,9,I
3.815,10,I
3.815,10,I
3.815,11,I
3.815,11,I
3.815,11,I
3.815,11,I
3.816,2,I
3.816,2,I
3.816,2,I
3.816,4,I
3.816,5,I
3.816,5,I
3.816,5,I
3.816,5,I
3.816,6,I
3.816,6,I
3.816,6,I
3.816,7,I
3.816,7,I
3.816,7,I
3.816,7,I
3.816,8,I
3.816,8,I
3.816,8,I
3.816,9,I
3.816,9,I
3.816,9,I
3.816,10,I
3.816,10,I
3.816,11,I
3.816,11,I
3.816,11,I
3.816,11,I
3.817,2,I
3.817,2,I
3.817,2,I
3.817,4,I
3.817,4,I
3.817,4,I
3.817,5,I
3.817,5,I
3.817,5,I
3.817,5,I
3.817,6,I
3.817,6,I
3.817,6,I
3.817,7,I
3.817,7,I
3.817,7,I
3.817,8,I
3.817,8,I
3.817,8,I
3.817,8,I
3.817,9,I
3.817,9,I
3.817,9,I
3.817,9,I
3.817,10,I
3.817,10,I
3.817,10,I
3.817,11,I
3.817,11,I
3.817,11,I
3.817,11,I
3.818,2,I
3.818,4,I
3.818,4,I
3.818,4,I
3.818,5,I
3.818,5,I
3.818,5,I
3.818,6,I
3.818,6,I
3.818,6,I
3.818,6,I
3.818,7,I
3.818,7,I
3.818,7,I
3.818,7,I
3.818,8,I
3.818,8,I
3.818,8,I
3.818,9,I
3.818,9,I
3.818,9,I
3.818,9,I
3.818,10,I
3.818,10,I
3.818,10,I
3.818,10,I
3.818,11,I
3.818,11,I
3.818,11,I
3.818,11,I
3.819,4,I
3.819,4,I
3.819,4,I
3.819,5,I
3.819,5,I
3.819,5,I
3.819,6,I
3.819,6,I
3.819,6,I
3.819,7,I
3.819,7,I
3.819,7,I
3.819,7,I
3.819,8,I
3.819,8,I
3.819,8,I
3.819,9,I
3.819,9,I
3.819,9,I
3.819,9,I
3.819,10,I
3.819,10,I
3.819,10,I
3.819,11,I
3.819,11,I
3.819,11,I
3.819,11,I
3.82,2,I
3.82,2,I
3.82,2,I
3.82,4,I
3.82,4,I
3.82,5,I
3.82,5,I
3.82,5,I
3.82,5,I
3.82,6,I
3.82,6,I
3.82,6,I
3.82,6,I
3.82,7,I
3.82,7,I
3.82,7,I
3.82,7,I
3.82,8,I
3.82,8,I
3.82,8,I
3.82,8,I
3.82,9,I
3.82,9,I
3.82,9,I
3.82,10,I
3.82,10,I
3.82,10,I
3.82,11,I
3.82,11,I
3.82,11,I
3.821,2,I
3.821,2,I
3.821,2,I
3.821,2,I
3.821,4,I
3.821,5,I
3.821,5,I
3.821,5,I
3.821,5,I
3.821,6,I
3.821,6,I
3.821,7,I
3.821,7,I
3.821,7,I
3.821,7,I
3.821,8,I
3.821,8,I
3.821,8,I
3.821,8,I
3.821,9,I
3.821,9,I
3.821,9,I
3.821,9,I
3.821,10,I
3.821,10,I
3.821,10,I
3.821,10,I
3.821,11,I
3.821,11,I
3.821,11,I
3.822,2,I
3.822,2,I
3.822,2,I
3.822,4,I
3.822,5,I
3.822,5,I
3.822,5,I
3.822,5,I
3.822,6,I
3.822,6,I
3.822,6,I
3.822,7,I
3.822,7,I
3.822,7,I
3.822,7,I
3.822,8,I
3.822,8,I
3.822,8,I
3.822,9,I
3.822,9,I
3.822,9,I
3.822,9,I
3.822,10,I
3.822,10,I
3.822,10,I
3.822,10,I
3.822,11,I
3.822,11,I
3.822,11,I
3.822,11,I
3.823,2,I
3.823,2,I
3.823,4,I
3.823,4,I
3.823,4,I
3.823,5,I
3.823,5,I
3.823,5,I
3.823,5,I
3.823,6,I
3.823,6,I
3.823,6,I
3.823,7,I
3.823,7,I
3.823,7,I
3.823,8,I
3.823,8,I
3.823,8,I
3.823,8,I
3.823,9,I
3.823,9,I
3.823,9,I
3.823,9,I
3.823,10,I
3.823,10,I
3.823,10,I
3.823,10,I
3.823,11,I
3.823,11,I
3.823,11,I
3.823,11,I
3.824,4,I
3.824,4,I
3.824,4,I
3.824,5,I
3.824,5,I
3.824,5,I
3.824,6,I
3.824,6,I
3.824,7,I
3.824,7,I
3.824,7,I
3.824,7,I
3.824,8,I
3.824,8,I
3.824,8,I
3.824,8,I
3.824,9,I
3.824,9,I
3.824,9,I
3.824,9,I
3.824,10,I
3.824,10,I
3.824,10,I
3.824,10,I
3.824,11,I
3.824,11,I
3.824,11,I
3.824,11,I
3.825,2,I
3.825,4,I
3.825,4,I
3.825,4,I
3.825,4,I
3.825,5,I
3.825,5,I
3.825,5,I
3.825,5,I
3.825,6,I
3.825,6,I
3.825,6,I
3.825,6,I
3.825,7,I
3.825,7,I
3.825,8,I
3.825,8,I
3.825,8,I
3.825,8,I
3.825,9,I
3.825,9,I
3.825,9,I
3.825,9,I
3.825,10,I
3.825,10,I
3.825,10,I
3.825,11,I
3.825,11,I
3.825,11,I
3.825,11,I
3.826,2,I
3.826,2,I
3.826,2,I
3.826,2,I
3.826,4,I
3.826,4,I
3.826,4,I
3.826,5,I
3.826,5,I
3.826,5,I
3.826,5,I
3.826,6,I
3.826,6,I
3.826,6,I
3.826,7,I
3.826,7,I
3.826,7,I
3.826,8,I
3.826,8,I
3.826,9,I
3.826,9,I
3.826,9,I
3.826,9,I
3.826,10,I
3.826,10,I
3.826,11,I
3.826,11,I
3.827,2,I
3.827,2,I
3.827,4,I
3.827,4,I
3.827,5,I
3.827,5,I
3.827,5,I
3.827,5,I
3.827,6,I
3.827,6,I
3.827,7,I
3.827,7,I
3.827,7,I
3.827,7,I
3.827,8,I
3.827,8,I
3.827,8,I
3.827,9,I
3.827,9,I
3.827,9,I
3.827,9,I
3.827,10,I
3.827,10,I
3.827,10,I
3.827,10,I
3.827,11,I
3.827,11,I
3.827,11,I
3.827,11,I
3.828,2,I
3.828,2,I
3.828,4,I
3.828,4,I
3.828,4,I
3.828,4,I
3.828,5,I
3.828,5,I
3.828,5,I
3.828,5,I
3.828,6,I
3.828,6,I
3.828,6,I
3.828,6,I
3.828,7,I
3.828,7,I
3.828,7,I
3.828,7,I
3.828,8,I
3.828,8,I
3.828,8,I
3.828,8,I
3.828,9,I
3.828,9,I
3.828,9,I
3.828,9,I
3.828,10,I
3.828,10,I
3.828,10,I
3.828,11,I
3.828,11,I
3.828,11,I
3.829,2,I
3.829,3,E
3.829,3,I
3.829,3,I
3.829,3,I
3.829,5,I
3.829,5,I
3.829,6,I
