b,k,periodo,estabilidad
-9.7,-33.7,2,I
-9.7,-33.7,3,I
-9.7,-33.8,2,I
-9.7,-33.8,3,I
-9.7,-33.8,4,I
-9.7,-33.8,5,I
-9.7,-33.9,2,I
-9.7,-33.9,3,I
-9.7,-33.9,5,I
-9.7,-34.0,2,I
-9.7,-34.0,3,I
-9.7,-34.1,2,I
-9.7,-34.1,3,I
-9.7,-34.1,5,I
-9.7,-34.2,2,I
-9.7,-34.2,5,I
-9.7,-34.3,3,I
-9.7,-34.4,3,I
-9.7,-34.4,5,I
-9.7,-34.5,2,I
-9.7,-34.5,3,I
-9.7,-34.5,4,I
-9.7,-34.5,5,I
-9.7,-34.6,3,I
-9.7,-34.6,4,I
-9.7,-34.6,5,I
-9.7,-34.6,6,I
-9.7,-34.7,2,I
-9.7,-34.7,3,I
-9.7,-34.7,7,I
-9.7,-34.8,2,I
-9.7,-34.8,3,I
-9.7,-34.8,5,I
-9.7,-34.8,7,I
-9.7,-34.9,2,I
-9.7,-34.9,3,I
-9.7,-35.0,5,E
-9.7,-35.1,3,I
-9.7,-35.2,2,I
-9.7,-35.2,3,I
-9.7,-35.2,6,I
-9.7,-35.3,2,I
-9.7,-35.3,3,I
-9.7,-35.3,5,I
-9.7,-35.4,2,I
-9.7,-35.4,3,I
-9.7,-35.4,5,I
-9.7,-35.4,6,I
-9.7,-35.4,7,I
-9.7,-35.5,2,I
-9.7,-35.5,5,I
-9.7,-35.5,6,I
-9.7,-35.6,2,I
-9.7,-35.6,5,I
-9.7,-35.7,3,I
-9.7,-35.7,4,E
-9.7,-35.7,5,I
-9.7,-35.8,2,I
-9.7,-35.8,3,I
-9.7,-35.8,4,I
-9.7,-35.8,7,I
-9.7,-35.9,3,I
-9.7,-35.9,4,E
-9.7,-36.0,2,I
-9.7,-36.0,3,I
-9.7,-36.0,4,E
-9.7,-36.1,3,I
-9.7,-36.1,4,E
-9.7,-36.1,5,I
-9.7,-36.2,2,I
-9.7,-36.2,3,I
-9.7,-36.2,4,E
-9.7,-36.3,2,I
-9.7,-36.3,3,I
-9.7,-36.3,4,E
-9.7,-36.3,5,I
-9.7,-36.3,6,I
-9.7,-36.4,2,I
-9.7,-36.4,3,I
-9.7,-36.4,4,E
-9.7,-36.5,3,I
-9.7,-36.5,4,E
-9.7,-36.5,5,I
-9.7,-36.5,7,I
-9.7,-36.6,3,I
-9.7,-36.6,4,E
-9.7,-36.6,7,I
-9.7,-36.7,2,I
-9.7,-36.7,3,I
-9.7,-36.7,4,E
-9.7,-36.7,5,I
-9.7,-36.8,2,I
-9.7,-36.8,4,E
-9.7,-36.8,7,I
-9.7,-36.9,2,I
-9.7,-36.9,3,I
-9.7,-36.9,4,E
-9.7,-37.0,2,I
-9.7,-37.0,3,I
-9.7,-37.0,4,I
-9.7,-37.1,3,I
-9.7,-37.1,4,E
-9.7,-37.1,5,I
-9.7,-37.2,2,I
-9.7,-37.2,3,I
-9.7,-37.2,4,E
-9.7,-37.3,2,I
-9.7,-37.3,3,I
-9.7,-37.3,4,E
-9.7,-37.3,6,I
-9.7,-37.4,2,I
-9.7,-37.4,3,I
-9.7,-37.4,4,E
-9.7,-37.4,5,I
-9.7,-37.5,2,I
-9.7,-37.5,3,I
-9.7,-37.5,4,E
-9.7,-37.5,7,I
-9.7,-37.6,2,I
-9.7,-37.6,3,I
-9.7,-37.6,4,E
-9.7,-37.6,5,I
-9.7,-37.7,2,I
-9.7,-37.7,4,E
-9.7,-37.8,3,I
-9.7,-37.8,4,E
-9.7,-37.8,5,I
-9.7,-37.8,6,I
-9.7,-37.8,7,I
-9.7,-37.9,3,I
-9.7,-38.0,2,I
-9.7,-38.0,4,E
-9.7,-38.0,6,I
-9.7,-38.0,7,I
-9.7,-38.1,2,I
-9.7,-38.1,4,E
-9.7,-38.1,6,I
-9.7,-38.1,7,I
-9.7,-38.2,3,I
-9.7,-38.2,4,E
-9.7,-38.2,5,I
-9.7,-38.3,2,I
-9.7,-38.3,3,I
-9.7,-38.3,4,E
-9.7,-38.3,5,I
-9.7,-38.4,2,I
-9.7,-38.4,3,I
-9.7,-38.4,4,I
-9.7,-38.4,5,I
-9.7,-38.5,2,I
-9.7,-38.5,3,I
-9.7,-38.5,4,I
-9.7,-38.5,5,I
-9.7,-38.6,3,I
-9.7,-38.6,4,E
-9.7,-38.6,5,I
-9.7,-38.6,6,I
-9.7,-38.7,2,I
-9.7,-38.7,3,I
-9.7,-38.7,4,I
-9.7,-38.8,2,I
-9.7,-38.8,3,I
-9.7,-38.8,4,I
-9.7,-38.8,5,I
-9.7,-38.9,2,I
-9.7,-38.9,3,I
-9.7,-38.9,4,E
-9.7,-39.0,2,I
-9.7,-39.0,3,I
-9.7,-39.0,4,E
-9.7,-39.0,5,I
-9.7,-39.1,2,I
-9.7,-39.1,3,I
-9.7,-39.1,4,E
-9.7,-39.2,2,I
-9.7,-39.2,3,I
-9.7,-39.2,4,E
-9.7,-39.2,5,I
-9.7,-39.3,2,I
-9.7,-39.3,3,I
-9.7,-39.3,4,I
-9.7,-39.3,7,I
-9.7,-39.4,2,I
-9.7,-39.4,3,I
-9.7,-39.4,4,E
-9.7,-39.5,2,I
-9.7,-39.5,3,I
-9.7,-39.5,4,E
-9.7,-39.6,3,I
-9.7,-39.6,4,E
-9.7,-39.7,2,I
-9.7,-39.7,4,E
-9.7,-39.7,5,I
-9.7,-39.7,6,I
-9.7,-39.7,7,I
-9.7,-39.8,2,I
-9.7,-39.8,3,I
-9.7,-39.8,4,E
-9.7,-39.9,2,I
-9.7,-39.9,3,I
-9.7,-39.9,4,E
-9.7,-39.9,5,I
-9.7,-39.9,6,I
-9.7,-39.9,7,I
-9.7,-40.0,2,I
-9.7,-40.0,3,I
-9.7,-40.1,2,I
-9.7,-40.1,3,I
-9.7,-40.1,4,E
-9.7,-40.1,6,I
-9.7,-40.1,7,I
-9.7,-40.2,2,I
-9.7,-40.2,3,I
-9.7,-40.2,4,E
-9.7,-40.2,5,I
-9.7,-40.2,7,I
-9.7,-40.3,2,I
-9.7,-40.3,3,I
-9.7,-40.3,4,E
-9.7,-40.3,5,I
-9.7,-40.3,6,I
-9.7,-40.4,2,I
-9.7,-40.4,3,I
-9.7,-40.4,4,E
-9.7,-40.4,5,I
-9.7,-40.4,7,I
-9.7,-40.5,3,I
-9.7,-40.5,4,E
-9.7,-40.5,5,I
-9.7,-40.6,2,I
-9.7,-40.6,3,I
-9.7,-40.6,4,E
-9.7,-40.7,2,I
-9.7,-40.7,3,I
-9.7,-40.7,4,I
-9.7,-40.7,7,I
-9.7,-40.8,2,I
-9.7,-40.8,3,I
-9.7,-40.8,4,I
-9.7,-40.8,5,I
-9.7,-40.9,2,I
-9.7,-40.9,3,I
-9.7,-40.9,4,E
-9.7,-40.9,5,I
-9.7,-40.9,6,I
-9.7,-41.0,2,I
-9.7,-41.0,3,I
-9.7,-41.0,4,I
-9.7,-41.0,7,I
-9.7,-41.1,2,I
-9.7,-41.1,3,I
-9.7,-41.1,4,I
-9.7,-41.1,5,I
-9.7,-41.1,7,I
-9.7,-41.2,2,I
-9.7,-41.2,3,I
-9.7,-41.2,4,I
-9.7,-41.3,2,I
-9.7,-41.3,3,I
-9.7,-41.3,4,I
-9.7,-41.3,5,I
-9.7,-41.4,2,I
-9.7,-41.4,3,I
-9.7,-41.4,4,I
-9.7,-41.5,2,I
-9.7,-41.5,3,I
-9.7,-41.5,4,I
-9.7,-41.5,5,I
-9.7,-41.6,2,I
-9.7,-41.6,3,I
-9.7,-41.6,4,I
-9.7,-41.7,2,I
-9.7,-41.7,3,I
-9.7,-41.7,4,I
-9.7,-41.8,2,I
-9.7,-41.8,3,I
-9.7,-41.8,4,I
-9.7,-41.8,5,I
-9.7,-41.9,3,I
-9.7,-41.9,4,I
-9.7,-41.9,7,I
-9.7,-42.0,3,I
-9.7,-42.0,4,I
-9.7,-42.0,5,I
-9.7,-42.1,3,I
-9.7,-42.1,4,I
-9.7,-42.1,5,I
-9.7,-42.2,2,I
-9.7,-42.2,3,I
-9.7,-42.2,4,I
-9.7,-42.2,5,I
-9.7,-42.3,2,I
-9.7,-42.3,3,I
-9.7,-42.3,4,I
-9.7,-42.3,5,I
-9.7,-42.3,6,I
-9.7,-42.4,2,I
-9.7,-42.4,3,I
-9.7,-42.4,4,I
-9.7,-42.4,5,I
-9.7,-42.5,3,I
-9.7,-42.5,4,I
-9.7,-42.6,2,I
-9.7,-42.6,3,I
-9.7,-42.6,4,I
-9.7,-42.6,6,I
-9.7,-42.7,3,I
-9.7,-42.7,4,I
-9.7,-42.7,5,I
-9.7,-42.7,7,I
-9.7,-42.8,2,I
-9.7,-42.8,3,I
-9.7,-42.8,5,I
-9.7,-42.9,3,I
-9.7,-42.9,5,I
-9.7,-43.0,2,I
-9.7,-43.0,3,I
-9.7,-43.0,4,I
-9.7,-43.0,5,I
-9.7,-43.0,6,I
-9.7,-43.1,2,I
-9.7,-43.1,3,I
-9.7,-43.1,4,I
-9.7,-43.1,5,I
-9.7,-43.1,7,I
-9.7,-43.2,2,I
-9.7,-43.2,3,I
-9.7,-43.2,4,I
-9.7,-43.2,6,I
-9.7,-43.3,2,I
-9.7,-43.3,4,I
-9.7,-43.3,5,I
-9.7,-43.3,7,I
-9.7,-43.4,2,I
-9.7,-43.4,3,I
-9.7,-43.4,5,I
-9.7,-43.5,3,I
-9.7,-43.5,4,I
-9.7,-43.5,5,I
-9.7,-43.5,6,I
-9.7,-43.5,7,I
-9.7,-43.6,2,I
-9.7,-43.6,3,I
-9.7,-43.6,4,I
-9.7,-43.6,7,I
-9.7,-43.7,2,I
-9.7,-43.7,3,I
-9.7,-43.7,4,I
-9.7,-43.8,2,I
-9.7,-43.8,3,I
-9.7,-43.8,4,I
-9.7,-43.8,5,I
-9.7,-43.9,2,I
-9.7,-43.9,3,I
-9.7,-43.9,4,I
-9.7,-43.9,5,I
-9.7,-43.9,7,I
-9.7,-44.0,2,I
-9.7,-44.0,3,I
-9.7,-44.0,4,I
-9.7,-44.0,5,I
-9.7,-44.1,2,I
-9.7,-44.1,3,I
-9.7,-44.1,4,I
-9.7,-44.1,5,I
-9.7,-44.1,7,I
-9.7,-44.2,2,I
-9.7,-44.2,3,I
-9.7,-44.2,4,I
-9.7,-44.2,5,I
-9.7,-44.2,7,I
-9.7,-44.3,3,I
-9.7,-44.3,4,I
-9.7,-44.3,7,I
-9.7,-44.4,2,I
-9.7,-44.4,3,I
-9.7,-44.4,4,I
-9.7,-44.5,3,I
-9.7,-44.5,4,I
-9.7,-44.5,6,I
-9.7,-44.6,2,I
-9.7,-44.6,3,I
-9.7,-44.6,4,I
-9.7,-44.6,5,I
-9.7,-44.7,2,I
-9.7,-44.7,3,I
-9.7,-44.7,4,I
-9.7,-44.7,6,I
-9.7,-44.7,7,I
-9.7,-44.8,2,I
-9.7,-44.8,3,I
-9.7,-44.8,4,I
-9.7,-44.8,6,I
-9.7,-44.8,7,I
-9.7,-44.9,2,I
-9.7,-44.9,3,I
-9.7,-44.9,4,I
-9.7,-44.9,5,I
-9.7,-44.9,6,I
-9.7,-44.9,7,I
-9.7,-45.0,2,I
-9.7,-45.0,3,I
-9.7,-45.0,4,I
-9.6,-12.2,2,E
-9.6,-12.3,2,E
-9.6,-12.4,2,E
-9.6,-12.6,2,E
-9.6,-12.9,2,E
-9.6,-13.0,2,E
-9.6,-13.1,2,E
-9.6,-13.2,2,E
-9.6,-13.3,2,E
-9.6,-13.5,2,I
-9.6,-13.7,2,I
-9.6,-14.0,2,I
-9.6,-14.2,2,I
-9.6,-14.3,2,I
-9.6,-14.4,2,I
-9.6,-14.6,2,I
-9.6,-14.7,2,I
-9.6,-14.8,2,I
-9.6,-14.9,2,I
-9.6,-15.0,2,I
-9.6,-15.1,2,I
-9.6,-15.2,2,I
-9.6,-15.3,2,I
-9.6,-15.4,2,I
-9.6,-15.5,2,I
-9.6,-15.6,2,I
-9.6,-15.7,2,I
-9.6,-15.7,4,E
-9.6,-15.8,2,I
-9.6,-15.9,2,I
-9.6,-16.0,2,I
-9.6,-16.1,2,I
-9.6,-16.1,4,E
-9.6,-16.2,2,I
-9.6,-16.3,2,I
-9.6,-16.3,4,E
-9.6,-16.4,2,I
-9.6,-16.4,4,E
-9.6,-16.5,2,I
-9.6,-16.6,2,I
-9.6,-16.6,4,E
-9.6,-16.7,2,I
-9.6,-16.8,2,I
-9.6,-16.9,2,E
-9.6,-17.0,2,E
-9.6,-17.1,2,E
-9.6,-17.2,2,E
-9.6,-17.3,2,E
-9.6,-17.4,2,E
-9.6,-17.5,2,E
-9.6,-17.6,2,E
-9.6,-17.7,2,E
-9.6,-17.8,2,E
-9.6,-17.9,2,E
-9.6,-18.0,2,E
-9.6,-18.1,2,E
-9.6,-18.2,2,E
-9.6,-18.3,2,E
-9.6,-18.4,2,E
-9.6,-18.5,2,E
-9.6,-18.6,2,E
-9.6,-18.7,2,E
-9.6,-18.8,2,E
-9.6,-18.9,2,E
-9.6,-19.0,2,E
-9.6,-19.1,2,E
-9.6,-19.2,2,E
-9.6,-19.3,2,E
-9.6,-19.4,2,E
-9.6,-19.5,2,E
-9.6,-19.6,2,E
-9.6,-19.7,2,E
-9.6,-19.8,2,E
-9.6,-19.9,2,E
-9.6,-20.0,2,E
-9.6,-20.1,2,E
-9.6,-20.2,2,E
-9.6,-20.3,2,E
-9.6,-20.4,2,E
-9.6,-20.5,2,E
-9.6,-20.6,2,E
-9.6,-20.7,2,E
-9.6,-20.8,2,E
-9.6,-20.9,2,E
-9.6,-21.0,2,E
-9.6,-21.1,2,E
-9.6,-21.2,2,E
-9.6,-21.3,2,E
-9.6,-21.4,2,E
-9.6,-21.5,2,I
-9.6,-21.5,4,E
-9.6,-21.7,2,I
-9.6,-21.8,2,I
-9.6,-21.9,2,I
-9.6,-22.0,2,I
-9.6,-22.1,4,E
-9.6,-22.2,2,I
-9.6,-22.3,2,I
-9.6,-22.4,2,I
-9.6,-22.5,2,I
-9.6,-22.8,2,I
-9.6,-22.9,2,I
-9.6,-22.9,4,I
-9.6,-23.0,4,I
-9.6,-23.1,2,I
-9.6,-23.3,2,I
-9.6,-23.5,2,I
-9.6,-23.5,4,I
-9.6,-23.6,2,I
-9.6,-23.6,4,I
-9.6,-23.7,2,I
-9.6,-23.8,2,I
-9.6,-23.8,7,I
-9.6,-23.9,2,I
-9.6,-23.9,5,I
-9.6,-24.0,2,I
-9.6,-24.0,4,I
-9.6,-24.1,2,I
-9.6,-24.1,4,I
-9.6,-24.2,2,I
-9.6,-24.2,4,I
-9.6,-24.3,2,I
-9.6,-24.4,2,I
-9.6,-24.4,4,I
-9.6,-24.4,5,I
-9.6,-24.5,2,I
-9.6,-24.5,7,I
-9.6,-24.6,2,I
-9.6,-24.7,2,I
-9.6,-24.7,3,E
-9.6,-24.7,5,I
-9.6,-24.8,2,I
-9.6,-24.8,3,E
-9.6,-24.8,5,I
-9.6,-24.8,7,I
-9.6,-24.9,2,I
-9.6,-24.9,3,I
-9.6,-25.0,2,I
-9.6,-25.0,3,E
-9.6,-25.1,3,I
-9.6,-25.2,2,I
-9.6,-25.2,3,I
-9.6,-25.2,4,I
-9.6,-25.3,2,I
-9.6,-25.3,3,I
-9.6,-25.3,6,E
-9.6,-25.4,2,I
-9.6,-25.4,3,I
-9.6,-25.5,2,I
-9.6,-25.5,3,I
-9.6,-25.5,4,I
-9.6,-25.5,7,I
-9.6,-25.6,2,I
-9.6,-25.6,3,I
-9.6,-25.7,2,I
-9.6,-25.7,3,I
-9.6,-25.8,2,I
-9.6,-25.8,6,E
-9.6,-25.9,2,I
-9.6,-25.9,3,I
-9.6,-26.0,3,I
-9.6,-26.1,2,I
-9.6,-26.1,3,I
-9.6,-26.1,6,E
-9.6,-26.2,2,I
-9.6,-26.2,3,I
-9.6,-26.2,4,I
-9.6,-26.2,6,E
-9.6,-26.3,2,I
-9.6,-26.3,3,I
-9.6,-26.4,2,I
-9.6,-26.4,3,I
-9.6,-26.5,2,I
-9.6,-26.5,3,I
-9.6,-26.6,2,I
-9.6,-26.6,3,E
-9.6,-26.6,4,I
-9.6,-26.7,2,I
-9.6,-26.8,2,I
-9.6,-26.8,3,E
-9.6,-26.8,7,I
-9.6,-26.9,2,I
-9.6,-26.9,3,E
-9.6,-26.9,4,I
-9.6,-26.9,5,I
-9.6,-27.0,3,E
-9.6,-27.1,2,I
-9.6,-27.1,3,E
-9.6,-27.2,2,I
-9.6,-27.2,3,E
-9.6,-27.2,7,I
-9.6,-27.3,2,I
-9.6,-27.4,2,I
-9.6,-27.4,3,E
-9.6,-27.5,3,E
-9.6,-27.5,4,I
-9.6,-27.6,2,I
-9.6,-27.6,3,E
-9.6,-27.7,2,I
-9.6,-27.7,3,E
-9.6,-27.8,2,I
-9.6,-27.8,3,E
-9.6,-27.9,2,I
-9.6,-27.9,3,I
-9.6,-28.0,2,I
-9.6,-28.0,3,E
-9.6,-28.1,2,I
-9.6,-28.1,3,I
-9.6,-28.1,5,I
-9.6,-28.2,2,I
-9.6,-28.2,3,I
-9.6,-28.2,6,I
-9.6,-28.3,2,I
-9.6,-28.3,3,E
-9.6,-28.4,2,I
-9.6,-28.4,3,E
-9.6,-28.4,5,I
-9.6,-28.5,2,I
-9.6,-28.5,3,I
-9.6,-28.6,2,I
-9.6,-28.6,3,E
-9.6,-28.6,5,I
-9.6,-28.7,2,I
-9.6,-28.7,3,E
-9.6,-28.8,2,I
-9.6,-28.8,3,E
-9.6,-28.9,2,I
-9.6,-28.9,3,E
-9.6,-29.0,2,I
-9.6,-29.0,3,I
-9.6,-29.1,3,E
-9.6,-29.1,4,I
-9.6,-29.2,2,I
-9.6,-29.2,3,E
-9.6,-29.3,2,I
-9.6,-29.3,3,E
-9.6,-29.3,4,I
-9.6,-29.4,2,I
-9.6,-29.4,3,E
-9.6,-29.4,4,I
-9.6,-29.5,3,E
-9.6,-29.5,5,I
-9.6,-29.6,3,E
-9.6,-29.6,5,I
-9.6,-29.7,3,E
-9.6,-29.7,4,I
-9.6,-29.8,2,I
-9.6,-29.8,3,I
-9.6,-29.9,3,E
-9.6,-29.9,5,I
-9.6,-30.0,2,I
-9.6,-30.0,3,E
-9.6,-30.1,2,I
-9.6,-30.1,3,I
-9.6,-30.2,2,I
-9.6,-30.3,3,E
-9.6,-30.3,4,I
-9.6,-30.3,5,I
-9.6,-30.4,2,I
-9.6,-30.4,3,I
-9.6,-30.4,4,I
-9.6,-30.5,2,I
-9.6,-30.5,3,E
-9.6,-30.6,2,I
-9.6,-30.6,3,E
-9.6,-30.6,6,I
-9.6,-30.7,2,I
-9.6,-30.7,3,E
-9.6,-30.8,2,I
-9.6,-30.8,6,I
-9.6,-30.9,3,E
-9.6,-30.9,4,I
-9.6,-31.0,2,I
-9.6,-31.0,3,I
-9.6,-31.0,5,I
-9.6,-31.1,2,I
-9.6,-31.1,3,I
-9.6,-31.1,6,E
-9.6,-31.2,2,I
-9.6,-31.2,3,I
-9.6,-31.2,5,I
-9.6,-31.3,2,I
-9.6,-31.3,3,I
-9.6,-31.4,2,I
-9.6,-31.4,3,I
-9.6,-31.5,3,I
-9.6,-31.6,2,I
-9.6,-31.6,3,I
-9.6,-31.6,4,I
-9.6,-31.7,3,I
-9.6,-31.8,3,I
-9.6,-31.8,6,I
-9.6,-31.9,2,I
-9.6,-31.9,3,I
-9.6,-31.9,5,I
-9.6,-32.0,2,I
-9.6,-32.0,3,I
-9.6,-32.0,5,I
-9.6,-32.1,2,I
-9.6,-32.1,3,I
-9.6,-32.1,4,I
-9.6,-32.2,2,I
-9.6,-32.2,3,I
-9.6,-32.2,6,I
-9.6,-32.3,2,I
-9.6,-32.3,3,I
-9.6,-32.3,4,I
-9.6,-32.4,2,I
-9.6,-32.4,3,I
-9.6,-32.5,2,I
-9.6,-32.5,3,I
-9.6,-32.5,4,I
-9.6,-32.6,2,I
-9.6,-32.6,3,I
-9.6,-32.6,5,I
-9.6,-32.7,2,I
-9.6,-32.7,3,I
-9.6,-32.7,5,I
-9.6,-32.7,6,I
-9.6,-32.8,2,I
-9.6,-32.8,3,I
-9.6,-32.8,4,I
-9.6,-32.8,6,I
-9.6,-32.9,3,I
-9.6,-32.9,7,I
-9.6,-33.0,6,I
-9.6,-33.1,2,I
-9.6,-33.1,3,I
-9.6,-33.1,6,I
-9.6,-33.2,2,I
-9.6,-33.2,3,I
-9.6,-33.3,3,I
-9.6,-33.4,2,I
-9.6,-33.4,3,I
-9.6,-33.5,2,I
-9.6,-33.5,3,I
-9.6,-33.5,5,I
-9.6,-33.6,2,I
-9.6,-33.7,3,I
-9.6,-33.7,4,I
-9.6,-33.7,5,I
-9.6,-33.7,7,I
-9.6,-33.8,2,I
-9.6,-33.8,5,I
-9.6,-33.9,2,I
-9.6,-33.9,3,I
-9.6,-33.9,5,I
-9.6,-34.0,2,I
-9.6,-34.0,3,I
-9.6,-34.0,5,I
-9.6,-34.1,2,I
-9.6,-34.1,3,I
-9.6,-34.1,5,I
-9.6,-34.2,2,I
-9.6,-34.2,3,I
-9.6,-34.2,4,I
-9.6,-34.2,7,I
-9.6,-34.3,3,I
-9.6,-34.3,5,I
-9.6,-34.4,2,I
-9.6,-34.4,3,I
-9.6,-34.4,5,I
-9.6,-34.4,6,I
-9.6,-34.4,7,I
-9.6,-34.5,2,I
-9.6,-34.5,3,I
-9.6,-34.5,5,I
-9.6,-34.5,6,I
-9.6,-34.6,2,I
-9.6,-34.6,3,I
-9.6,-34.6,5,I
-9.6,-34.7,2,I
-9.6,-34.7,3,I
-9.6,-34.7,6,I
-9.6,-34.7,7,I
-9.6,-34.8,2,I
-9.6,-34.8,3,I
-9.6,-34.8,4,I
-9.6,-34.8,5,I
-9.6,-34.9,2,I
-9.6,-34.9,3,I
-9.6,-34.9,5,I
-9.6,-35.0,2,I
-9.6,-35.0,3,I
-9.6,-35.0,4,I
-9.6,-35.1,3,I
-9.6,-35.1,4,I
-9.6,-35.2,2,I
-9.6,-35.2,3,I
-9.6,-35.2,4,I
-9.6,-35.2,5,I
-9.6,-35.2,6,I
-9.6,-35.3,2,I
-9.6,-35.3,3,I
-9.6,-35.3,6,I
-9.6,-35.4,2,I
-9.6,-35.4,3,I
-9.6,-35.4,4,E
-9.6,-35.5,2,I
-9.6,-35.5,3,I
-9.6,-35.5,4,E
-9.6,-35.6,2,I
-9.6,-35.6,3,I
-9.6,-35.6,4,E
-9.6,-35.7,2,I
-9.6,-35.7,3,I
-9.6,-35.7,4,E
-9.6,-35.8,2,I
-9.6,-35.8,3,I
-9.6,-35.8,4,E
-9.6,-35.8,5,I
-9.6,-35.9,2,I
-9.6,-35.9,3,I
-9.6,-35.9,4,E
-9.6,-36.0,2,I
-9.6,-36.0,3,I
-9.6,-36.0,4,E
-9.6,-36.0,5,I
-9.6,-36.1,2,I
-9.6,-36.1,3,I
-9.6,-36.1,4,E
-9.6,-36.1,5,I
-9.6,-36.1,7,I
-9.6,-36.2,2,I
-9.6,-36.2,3,I
-9.6,-36.2,4,E
-9.6,-36.2,7,I
-9.6,-36.3,2,I
-9.6,-36.3,3,I
-9.6,-36.3,4,E
-9.6,-36.4,3,I
-9.6,-36.4,4,E
-9.6,-36.4,5,I
-9.6,-36.4,6,I
-9.6,-36.5,2,I
-9.6,-36.5,3,I
-9.6,-36.5,4,E
-9.6,-36.5,5,I
-9.6,-36.6,2,I
-9.6,-36.6,3,I
-9.6,-36.6,4,I
-9.6,-36.6,6,I
-9.6,-36.7,3,I
-9.6,-36.7,4,E
-9.6,-36.7,5,I
-9.6,-36.8,2,I
-9.6,-36.8,3,I
-9.6,-36.8,4,E
-9.6,-36.8,5,I
-9.6,-36.9,2,I
-9.6,-36.9,3,I
-9.6,-36.9,4,E
-9.6,-37.0,2,I
-9.6,-37.0,4,E
-9.6,-37.0,5,I
-9.6,-37.1,2,I
-9.6,-37.1,4,I
-9.6,-37.1,6,I
-9.6,-37.2,2,I
-9.6,-37.2,4,E
-9.6,-37.3,2,I
-9.6,-37.3,3,I
-9.6,-37.3,4,E
-9.6,-37.3,6,I
-9.6,-37.4,2,I
-9.6,-37.4,3,I
-9.6,-37.4,4,E
-9.6,-37.4,5,I
-9.6,-37.5,2,I
-9.6,-37.5,3,I
-9.6,-37.5,4,E
-9.6,-37.5,7,I
-9.6,-37.6,2,I
-9.6,-37.6,4,E
-9.6,-37.6,5,I
-9.6,-37.7,4,E
-9.6,-37.7,5,I
-9.6,-37.8,2,I
-9.6,-37.8,3,I
-9.6,-37.8,4,I
-9.6,-37.8,6,I
-9.6,-37.9,2,I
-9.6,-37.9,4,E
-9.6,-37.9,7,I
-9.6,-38.0,2,I
-9.6,-38.0,3,I
-9.6,-38.0,5,I
-9.6,-38.1,2,I
-9.6,-38.1,3,I
-9.6,-38.1,4,E
-9.6,-38.2,2,I
-9.6,-38.2,3,I
-9.6,-38.2,4,E
-9.6,-38.2,5,I
-9.6,-38.3,3,I
-9.6,-38.3,4,E
-9.6,-38.3,6,I
-9.6,-38.4,3,I
-9.6,-38.4,4,E
-9.6,-38.4,5,I
-9.6,-38.5,2,I
-9.6,-38.5,3,I
-9.6,-38.5,6,I
-9.6,-38.6,2,I
-9.6,-38.6,3,I
-9.6,-38.6,4,E
-9.6,-38.7,2,I
-9.6,-38.7,4,I
-9.6,-38.7,5,I
-9.6,-38.8,2,I
-9.6,-38.8,3,I
-9.6,-38.8,4,I
-9.6,-38.8,6,I
-9.6,-38.9,3,I
-9.6,-38.9,4,E
-9.6,-38.9,5,I
-9.6,-38.9,6,I
-9.6,-39.0,2,I
-9.6,-39.0,3,I
-9.6,-39.0,4,E
-9.6,-39.1,2,I
-9.6,-39.1,3,I
-9.6,-39.1,4,E
-9.6,-39.1,5,I
-9.6,-39.1,6,I
-9.6,-39.2,3,I
-9.6,-39.2,4,I
-9.6,-39.2,5,I
-9.6,-39.3,2,I
-9.6,-39.3,4,E
-9.6,-39.3,5,I
-9.6,-39.3,7,I
-9.6,-39.4,2,I
-9.6,-39.4,3,I
-9.6,-39.4,4,E
-9.6,-39.4,7,I
-9.6,-39.5,2,I
-9.6,-39.5,3,I
-9.6,-39.5,4,E
-9.6,-39.6,3,I
-9.6,-39.6,4,E
-9.6,-39.6,5,I
-9.6,-39.6,7,I
-9.6,-39.7,2,I
-9.6,-39.7,3,I
-9.6,-39.7,4,I
-9.6,-39.8,2,I
-9.6,-39.8,3,I
-9.6,-39.8,4,E
-9.6,-39.9,2,I
-9.6,-39.9,3,I
-9.6,-39.9,4,E
-9.6,-39.9,5,I
-9.6,-40.0,2,I
-9.6,-40.0,3,I
-9.6,-40.0,4,E
-9.6,-40.0,6,I
-9.6,-40.1,2,I
-9.6,-40.1,4,E
-9.6,-40.1,7,I
-9.6,-40.2,2,I
-9.6,-40.2,3,I
-9.6,-40.2,4,E
-9.6,-40.2,5,I
-9.6,-40.2,6,I
-9.6,-40.2,7,I
-9.6,-40.3,2,I
-9.6,-40.3,3,I
-9.6,-40.3,4,E
-9.6,-40.3,5,I
-9.6,-40.4,3,I
-9.6,-40.4,4,E
-9.6,-40.5,2,I
-9.6,-40.5,3,I
-9.6,-40.5,4,I
-9.6,-40.5,5,I
-9.6,-40.5,7,I
-9.6,-40.6,2,I
-9.6,-40.6,3,I
-9.6,-40.6,4,I
-9.6,-40.6,7,I
-9.6,-40.7,2,I
-9.6,-40.7,3,I
-9.6,-40.7,4,I
-9.6,-40.7,5,I
-9.6,-40.7,7,I
-9.6,-40.8,2,I
-9.6,-40.8,3,I
-9.6,-40.8,4,I
-9.6,-40.8,5,I
-9.6,-40.8,6,I
-9.6,-40.9,2,I
-9.6,-40.9,3,I
-9.6,-40.9,4,I
-9.6,-40.9,5,I
-9.6,-40.9,7,I
